title,0,1,2,3,4,5,6
cap.png,8.046482629612617,24.54292631056419,50.324941884399486,40.8356311948871,59.39959673442513,-0.06466833203346922,27.051925884435395
CapRotating.png,5.598078466216199,2.5237563144601056,37.02171358461171,-87.4572111958946,-6.087404061261735,0.4028096412051196,20.907813741393113
ChargeBlockKorpus.png,13.371159440652546,22.646235150278308,21.95695453641054,36.30236160801641,-80.1462916344226,-0.37290679844077584,19.73938288674452
detail4.png,-122.65077513803196,-34.535610509147354,-8.06679496898514,6.166055999369567,-1.6605187426316088,-0.7493827448293574,3.97499172406362
Korpus1.png,13.085880156629946,27.31779778213799,-55.46698250640302,-3.9484471874649003,8.38316110413313,69.20787125182514,7.997022257850111
Korpus3.png,15.004733793271765,28.25911842158132,-60.757622275040596,-4.769836055392819,9.57928356702947,-64.20220989351343,17.882786589910758
prokat.png,4.1328539559120205,12.989811675370206,5.755414771347233,2.5630831724199457,3.9807160577237113,2.998218388253169,-11.395041922290037
stuff3.png,5.112458432335297,11.231868546196775,5.388271836686984,1.2884117809070819,3.31220969078361,1.0388139783336117,-11.409974401983526
Union9.png,51.84318921048429,-110.81713488601544,-7.355424465985393,10.569113345191424,2.563971116396206,0.1023403705992928,2.2893625285076626
Val9.png,6.455939052905008,15.841231194596912,11.199527602883922,-1.549162662058983,0.6752761678977812,-8.360885861408274,-77.03826928865342
